name,team,points,ranking,type,year
Conci Nicola,Trek - Segafredo,18,697,best-classic-riders,2020
Padun Mark,Bahrain - McLaren,17,717,best-classic-riders,2020
Lonardi Giovanni,Bardiani-CSF-Faizanè,17,713,best-classic-riders,2020
Zana Filippo,Bardiani-CSF-Faizanè,17,710,best-classic-riders,2020
Tratnik Jan,Bahrain - McLaren,16,732,best-classic-riders,2020
Konovalovas Ignatas,Groupama - FDJ,16,731,best-classic-riders,2020
Whelan James,EF Pro Cycling,16,739,best-classic-riders,2020
Bernard Julien,Trek - Segafredo,15,743,best-classic-riders,2020
Puccio Salvatore,INEOS Grenadiers,15,809,best-classic-riders,2020
Craddock Lawson,EF Pro Cycling,15,756,best-classic-riders,2020
Hagen Carl Fredrik,Lotto Soudal,15,787,best-classic-riders,2020
Novak Domen,Bahrain - McLaren,15,819,best-classic-riders,2020
Pernsteiner Hermann,Bahrain - McLaren,15,772,best-classic-riders,2020
Castroviejo Jonathan,INEOS Grenadiers,15,807,best-classic-riders,2020
Gradek Kamil,CCC Team,14,843,best-classic-riders,2020
Rossetto Stéphane,Cofidis,14,828,best-classic-riders,2020
Boaro Manuele,Astana Pro Team,14,849,best-classic-riders,2020
Oomen Sam,Team Sunweb,14,842,best-classic-riders,2020
Scotson Miles,Groupama - FDJ,13,857,best-classic-riders,2020
Howson Damien,Mitchelton-Scott,12,868,best-classic-riders,2020
Bodnar Maciej,BORA - hansgrohe,12,865,best-classic-riders,2020
Hansen Adam,Lotto Soudal,11,899,best-classic-riders,2020
Samitier Sergio,Movistar Team,10,968,best-classic-riders,2020
Dowsett Alex,Israel Start-Up Nation,10,916,best-classic-riders,2020
Tolhoek Antwan,Team Jumbo-Visma,10,975,best-classic-riders,2020
Gamper Patrick,BORA - hansgrohe,10,987,best-classic-riders,2020
Meyer Cameron,Mitchelton-Scott,10,959,best-classic-riders,2020
Wyss Danilo,NTT Pro Cycling,10,915,best-classic-riders,2020
Evenepoel Remco,Deceuninck - Quick Step,700,4,top-gc-riders,2021
Ulissi Diego,UAE Team Emirates,566,8,top-gc-riders,2021
Yates Simon,Team BikeExchange,528,10,top-gc-riders,2021
Landa Mikel,Bahrain - Victorious,528,11,top-gc-riders,2021
Hindley Jai,Team DSM,516,14,top-gc-riders,2021
Almeida João,Deceuninck - Quick Step,430,22,top-gc-riders,2021
Vlasov Aleksandr,Astana - Premier Tech,420,23,top-gc-riders,2021
Bilbao Pello,Bahrain - Victorious,417,24,top-gc-riders,2021
Martínez Daniel Felipe,INEOS Grenadiers,380,25,top-gc-riders,2021
Nibali Vincenzo,Trek - Segafredo,376,26,top-gc-riders,2021
Carthy Hugh,EF Education - Nippo,350,30,top-gc-riders,2021
Bennett George,Team Jumbo-Visma,348,31,top-gc-riders,2021
Masnada Fausto,Deceuninck - Quick Step,325,32,top-gc-riders,2021
Großschartner Felix,BORA - hansgrohe,276,40,top-gc-riders,2021
Nieve Mikel,Team BikeExchange,268,42,top-gc-riders,2021
Soler Marc,Movistar Team,257,47,top-gc-riders,2021
Knox James,Deceuninck - Quick Step,251,49,top-gc-riders,2021
Bardet Romain,Team DSM,227,55,top-gc-riders,2021
Caruso Damiano,Bahrain - Victorious,206,60,top-gc-riders,2021
Bernal Egan,INEOS Grenadiers,206,59,top-gc-riders,2021
Sivakov Pavel,INEOS Grenadiers,197,63,top-gc-riders,2021
Pozzovivo Domenico,Team Qhubeka ASSOS,193,64,top-gc-riders,2021
Molard Rudy,Groupama - FDJ,183,67,top-gc-riders,2021
Izagirre Gorka,Astana - Premier Tech,179,69,top-gc-riders,2021
Tesfatsion Natnael,Androni Giocattoli - Sidermec,170,76,top-gc-riders,2021
Kangert Tanel,Team BikeExchange,165,78,top-gc-riders,2021
Valter Attila,Groupama - FDJ,157,80,top-gc-riders,2021
Narváez Jhonatan,INEOS Grenadiers,150,84,top-gc-riders,2021
Reichenbach Sébastien,Groupama - FDJ,144,86,top-gc-riders,2021
Ganna Filippo,INEOS Grenadiers,135,96,top-gc-riders,2021
Badilatti Matteo,Groupama - FDJ,120,106,top-gc-riders,2021
Warbasse Larry,AG2R Citroën Team,120,105,top-gc-riders,2021
Oliveira Nelson,Movistar Team,105,117,top-gc-riders,2021
Mollema Bauke,Trek - Segafredo,102,122,top-gc-riders,2021
Bettiol Alberto,EF Education - Nippo,100,126,top-gc-riders,2021
Denz Nico,Team DSM,95,136,top-gc-riders,2021
Vendrame Andrea,AG2R Citroën Team,93,140,top-gc-riders,2021
Brambilla Gianluca,Trek - Segafredo,87,145,top-gc-riders,2021
Fabbro Matteo,BORA - hansgrohe,85,147,top-gc-riders,2021
De Buyst Jasper,Lotto Soudal,83,153,top-gc-riders,2021
Pedrero Antonio,Movistar Team,80,161,top-gc-riders,2021
Vanhoucke Harm,Lotto Soudal,75,170,top-gc-riders,2021
Caicedo Jonathan Klever,EF Education - Nippo,75,167,top-gc-riders,2021
Mäder Gino,Bahrain - Victorious,75,166,top-gc-riders,2021
Champoussin Clément,AG2R Citroën Team,70,188,top-gc-riders,2021
De Gendt Thomas,Lotto Soudal,70,194,top-gc-riders,2021
Formolo Davide,UAE Team Emirates,69,196,top-gc-riders,2021
Felline Fabio,Astana - Premier Tech,68,199,top-gc-riders,2021
Hamilton Chris,Team DSM,67,201,top-gc-riders,2021
Vermeersch Gianni,Alpecin-Fenix,64,204,top-gc-riders,2021
Walscheid Max,Team Qhubeka ASSOS,64,205,top-gc-riders,2021
Castroviejo Jonathan,INEOS Grenadiers,63,207,top-gc-riders,2021
Edet Nicolas,Cofidis,63,209,top-gc-riders,2021
Sánchez Luis León,Astana - Premier Tech,62,210,top-gc-riders,2021
Krieger Alexander,Alpecin-Fenix,61,214,top-gc-riders,2021
Storer Michael,Team DSM,59,216,top-gc-riders,2021
Ravanelli Simone,Androni Giocattoli - Sidermec,55,220,top-gc-riders,2021
Goossens Kobe,Lotto Soudal,55,221,top-gc-riders,2021
Hirt Jan,Intermarché - Wanty - Gobert Matériaux,54,227,top-gc-riders,2021
Fortunato Lorenzo,EOLO-Kometa,53,233,top-gc-riders,2021
Foss Tobias,Team Jumbo-Visma,52,236,top-gc-riders,2021
Viviani Elia,Cofidis,50,244,top-gc-riders,2021
Consonni Simone,Cofidis,50,248,top-gc-riders,2021
Cavagna Rémi,Deceuninck - Quick Step,50,242,top-gc-riders,2021
Rochas Rémy,Cofidis,48,263,top-gc-riders,2021
Cataldo Dario,Movistar Team,48,262,top-gc-riders,2021
Bouchard Geoffrey,AG2R Citroën Team,47,267,top-gc-riders,2021
Schultz Nick,Team BikeExchange,45,268,top-gc-riders,2021
Sagan Peter,BORA - hansgrohe,45,271,top-gc-riders,2021
Pellaud Simon,Androni Giocattoli - Sidermec,45,272,top-gc-riders,2021
Pasqualon Andrea,Intermarché - Wanty - Gobert Matériaux,45,277,top-gc-riders,2021
Arndt Nikias,Team DSM,44,278,top-gc-riders,2021
Mosca Jacopo,Trek - Segafredo,40,301,top-gc-riders,2021
Schmid Mauro,Team Qhubeka ASSOS,39,305,top-gc-riders,2021
Tratnik Jan,Bahrain - Victorious,37,310,top-gc-riders,2021
Vervaeke Louis,Alpecin-Fenix,36,317,top-gc-riders,2021
Moscon Gianni,INEOS Grenadiers,36,315,top-gc-riders,2021
Sepúlveda Eduardo,Androni Giocattoli - Sidermec,35,334,top-gc-riders,2021
Keukeleire Jens,EF Education - Nippo,35,328,top-gc-riders,2021
Kluge Roger,Lotto Soudal,35,329,top-gc-riders,2021
Naesen Lawrence,AG2R Citroën Team,34,340,top-gc-riders,2021
Fiorelli Filippo,Bardiani-CSF-Faizanè,34,341,top-gc-riders,2021
Brändle Matthias,Israel Start-Up Nation,33,349,top-gc-riders,2021
Torres Albert,Movistar Team,33,348,top-gc-riders,2021
Dowsett Alex,Israel Start-Up Nation,33,351,top-gc-riders,2021
Gougeard Alexis,AG2R Citroën Team,33,356,top-gc-riders,2021
Ewan Caleb,Lotto Soudal,33,344,top-gc-riders,2021
Serry Pieter,Deceuninck - Quick Step,33,357,top-gc-riders,2021
Villella Davide,Movistar Team,32,366,top-gc-riders,2021
Mohorič Matej,Bahrain - Victorious,32,362,top-gc-riders,2021
Pronskiy Vadim,Astana - Premier Tech,32,364,top-gc-riders,2021
Bouwman Koen,Team Jumbo-Visma,31,373,top-gc-riders,2021
Bodnar Maciej,BORA - hansgrohe,30,379,top-gc-riders,2021
Neilands Krists,Israel Start-Up Nation,30,376,top-gc-riders,2021
Riesebeek Oscar,Alpecin-Fenix,30,383,top-gc-riders,2021
Juul-Jensen Christopher,Team BikeExchange,30,399,top-gc-riders,2021
Niv Guy,Israel Start-Up Nation,30,404,top-gc-riders,2021
Rubio Einer Augusto,Movistar Team,30,380,top-gc-riders,2021
Keisse Iljo,Deceuninck - Quick Step,30,388,top-gc-riders,2021
Arashiro Yukiya,Bahrain - Victorious,29,408,top-gc-riders,2021
Campenaerts Victor,Team Qhubeka ASSOS,28,415,top-gc-riders,2021
Puccio Salvatore,INEOS Grenadiers,28,412,top-gc-riders,2021
Scotson Callum,Team BikeExchange,28,428,top-gc-riders,2021
Kanter Max,Team DSM,28,417,top-gc-riders,2021
Tejada Harold,Astana - Premier Tech,28,418,top-gc-riders,2021
Lafay Victor,Cofidis,26,438,top-gc-riders,2021
Carboni Giovanni,Bardiani-CSF-Faizanè,26,445,top-gc-riders,2021
Oldani Stefano,Lotto Soudal,25,453,top-gc-riders,2021
Ghebreigzabhier Amanuel,Trek - Segafredo,25,452,top-gc-riders,2021
De Marchi Alessandro,Israel Start-Up Nation,25,476,top-gc-riders,2021
Oss Daniel,BORA - hansgrohe,25,489,top-gc-riders,2021
Benedetti Cesare,BORA - hansgrohe,25,487,top-gc-riders,2021
Wiśniowski Łukasz,Team Qhubeka ASSOS,25,498,top-gc-riders,2021
Buchmann Emanuel,BORA - hansgrohe,25,457,top-gc-riders,2021
van den Berg Julius,EF Education - Nippo,25,506,top-gc-riders,2021
Guerreiro Ruben,EF Education - Nippo,25,496,top-gc-riders,2021
Guglielmi Simon,Groupama - FDJ,25,451,top-gc-riders,2021
Battaglin Enrico,Bardiani-CSF-Faizanè,23,525,top-gc-riders,2021
Bidard François,AG2R Citroën Team,23,532,top-gc-riders,2021
Leysen Senne,Alpecin-Fenix,23,526,top-gc-riders,2021
Janssens Jimmy,Alpecin-Fenix,22,537,top-gc-riders,2021
Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,21,540,top-gc-riders,2021
Cimolai Davide,Israel Start-Up Nation,20,561,top-gc-riders,2021
Dombrowski Joe,UAE Team Emirates,20,585,top-gc-riders,2021
Sobrero Matteo,Astana - Premier Tech,20,588,top-gc-riders,2021
Zana Filippo,Bardiani-CSF-Faizanè,20,548,top-gc-riders,2021
Honoré Mikkel Frølich,Deceuninck - Quick Step,20,583,top-gc-riders,2021
Conti Valerio,UAE Team Emirates,20,552,top-gc-riders,2021
van der Hoorn Taco,Intermarché - Wanty - Gobert Matériaux,15,643,top-gc-riders,2021
Battistella Samuele,Astana - Premier Tech,15,644,top-gc-riders,2021
van Emden Jos,Team Jumbo-Visma,13,674,top-gc-riders,2021
Merlier Tim,Alpecin-Fenix,13,671,top-gc-riders,2021
Hepburn Michael,Team BikeExchange,13,673,top-gc-riders,2021
Lindeman Bert-Jan,Team Qhubeka ASSOS,10,732,top-gc-riders,2021
Molano Juan Sebastián,UAE Team Emirates,10,721,top-gc-riders,2021
De Bondt Dries,Alpecin-Fenix,10,737,top-gc-riders,2021
Ciccone Giulio,Trek - Segafredo,10,714,top-gc-riders,2021
Meyer Cameron,Team BikeExchange,10,722,top-gc-riders,2021
Bevin Patrick,Israel Start-Up Nation,9,739,top-gc-riders,2021
Viviani Attilio,Cofidis,8,747,top-gc-riders,2021
Gabburo Davide,Bardiani-CSF-Faizanè,8,777,top-gc-riders,2021
Gaviria Fernando,UAE Team Emirates,8,781,top-gc-riders,2021
Richeze Maximiliano,UAE Team Emirates,8,745,top-gc-riders,2021
Duchesne Antoine,Groupama - FDJ,5,885,top-gc-riders,2021
Petilli Simone,Intermarché - Wanty - Gobert Matériaux,5,871,top-gc-riders,2021
Nizzolo Giacomo,Team Qhubeka ASSOS,5,822,top-gc-riders,2021
Jorgenson Matteo,Movistar Team,5,891,top-gc-riders,2021
Affini Edoardo,Team Jumbo-Visma,5,882,top-gc-riders,2021
Gallopin Tony,AG2R Citroën Team,5,856,top-gc-riders,2021
Covi Alessandro,UAE Team Emirates,5,846,top-gc-riders,2021
Ewan Caleb,Lotto Soudal,714,4,top-sprinters,2021
Sagan Peter,BORA - hansgrohe,637.2,5,top-sprinters,2021
Nizzolo Giacomo,Team Qhubeka ASSOS,533,7,top-sprinters,2021
Gaviria Fernando,UAE Team Emirates,522,8,top-sprinters,2021
Merlier Tim,Alpecin-Fenix,312,19,top-sprinters,2021
Viviani Elia,Cofidis,304.4,20,top-sprinters,2021
Pasqualon Andrea,Intermarché - Wanty - Gobert Matériaux,298,21,top-sprinters,2021
Walscheid Max,Team Qhubeka ASSOS,287.8,22,top-sprinters,2021
Groenewegen Dylan,Team Jumbo-Visma,244,30,top-sprinters,2021
Vendrame Andrea,AG2R Citroën Team,230.4,35,top-sprinters,2021
Moschetti Matteo,Trek - Segafredo,222,37,top-sprinters,2021
Minali Riccardo,Intermarché - Wanty - Gobert Matériaux,213,41,top-sprinters,2021
Krieger Alexander,Alpecin-Fenix,209.2,43,top-sprinters,2021
Molano Juan Sebastián,UAE Team Emirates,201,47,top-sprinters,2021
Ulissi Diego,UAE Team Emirates,181.1,56,top-sprinters,2021
Tesfatsion Natnael,Androni Giocattoli - Sidermec,172,60,top-sprinters,2021
Kanter Max,Team DSM,163,63,top-sprinters,2021
Felline Fabio,Astana - Premier Tech,151.5,68,top-sprinters,2021
Mosca Jacopo,Trek - Segafredo,151,70,top-sprinters,2021
Cimolai Davide,Israel Start-Up Nation,146,73,top-sprinters,2021
Viviani Attilio,Cofidis,130,84,top-sprinters,2021
Almeida João,Deceuninck - Quick Step,129,85,top-sprinters,2021
Belletti Manuel,EOLO-Kometa,119,92,top-sprinters,2021
Großschartner Felix,BORA - hansgrohe,118.7,93,top-sprinters,2021
Bilbao Pello,Bahrain - Victorious,109.1,101,top-sprinters,2021
Vermeersch Gianni,Alpecin-Fenix,109,102,top-sprinters,2021
Dekker David,Team Jumbo-Visma,105,104,top-sprinters,2021
Covi Alessandro,UAE Team Emirates,90.6,126,top-sprinters,2021
Caruso Damiano,Bahrain - Victorious,87.5,138,top-sprinters,2021
Battaglin Enrico,Bardiani-CSF-Faizanè,87,140,top-sprinters,2021
Conti Valerio,UAE Team Emirates,86,141,top-sprinters,2021
Ciccone Giulio,Trek - Segafredo,85,144,top-sprinters,2021
Consonni Simone,Cofidis,82,149,top-sprinters,2021
Landa Mikel,Bahrain - Victorious,81,151,top-sprinters,2021
Bernal Egan,INEOS Grenadiers,80.6,153,top-sprinters,2021
Carr Simon,EF Education - Nippo,80,156,top-sprinters,2021
Vlasov Aleksandr,Astana - Premier Tech,78.5,160,top-sprinters,2021
Denz Nico,Team DSM,74,172,top-sprinters,2021
Fiorelli Filippo,Bardiani-CSF-Faizanè,70,179,top-sprinters,2021
Martin Dan,Israel Start-Up Nation,66.8,190,top-sprinters,2021
Narváez Jhonatan,INEOS Grenadiers,66,192,top-sprinters,2021
Oldani Stefano,Lotto Soudal,61,213,top-sprinters,2021
Naesen Lawrence,AG2R Citroën Team,61,209,top-sprinters,2021
Kluge Roger,Lotto Soudal,56,237,top-sprinters,2021
Honoré Mikkel Frølich,Deceuninck - Quick Step,55.8,242,top-sprinters,2021
Battistella Samuele,Astana - Premier Tech,52,259,top-sprinters,2021
Gabburo Davide,Bardiani-CSF-Faizanè,51,271,top-sprinters,2021
Valter Attila,Groupama - FDJ,49,283,top-sprinters,2021
Mohorič Matej,Bahrain - Victorious,48.5,290,top-sprinters,2021
Evenepoel Remco,Deceuninck - Quick Step,46,301,top-sprinters,2021
Ravanelli Simone,Androni Giocattoli - Sidermec,43,317,top-sprinters,2021
Visconti Giovanni,Bardiani-CSF-Faizanè,41,330,top-sprinters,2021
Storer Michael,Team DSM,40,337,top-sprinters,2021
Bettiol Alberto,EF Education - Nippo,39.4,344,top-sprinters,2021
Soler Marc,Movistar Team,38.8,351,top-sprinters,2021
De Bondt Dries,Alpecin-Fenix,38,357,top-sprinters,2021
Bardet Romain,Team DSM,36.8,368,top-sprinters,2021
Sánchez Luis León,Astana - Premier Tech,36,370,top-sprinters,2021
Albanese Vincenzo,EOLO-Kometa,34,386,top-sprinters,2021
Nibali Vincenzo,Trek - Segafredo,33,396,top-sprinters,2021
Edet Nicolas,Cofidis,33,392,top-sprinters,2021
Seigle Romain,Groupama - FDJ,28,458,top-sprinters,2021
van den Berg Lars,Groupama - FDJ,26,476,top-sprinters,2021
Torres Albert,Movistar Team,26,477,top-sprinters,2021
Marengo Umberto,Bardiani-CSF-Faizanè,25,491,top-sprinters,2021
Mollema Bauke,Trek - Segafredo,24.5,499,top-sprinters,2021
Riesebeek Oscar,Alpecin-Fenix,22.4,548,top-sprinters,2021
Leysen Senne,Alpecin-Fenix,21,566,top-sprinters,2021
Masnada Fausto,Deceuninck - Quick Step,20,594,top-sprinters,2021
Venchiarutti Nicola,Androni Giocattoli - Sidermec,20,608,top-sprinters,2021
De Buyst Jasper,Lotto Soudal,18.4,637,top-sprinters,2021
Hindley Jai,Team DSM,18,649,top-sprinters,2021
Oss Daniel,BORA - hansgrohe,18,643,top-sprinters,2021
Vanhoucke Harm,Lotto Soudal,17,657,top-sprinters,2021
Foss Tobias,Team Jumbo-Visma,16.3,677,top-sprinters,2021
Roche Nicolas,Team DSM,16,700,top-sprinters,2021
Badilatti Matteo,Groupama - FDJ,16,692,top-sprinters,2021
Neilands Krists,Israel Start-Up Nation,15.2,721,top-sprinters,2021
Brambilla Gianluca,Trek - Segafredo,14.7,745,top-sprinters,2021
Aleotti Giovanni,BORA - hansgrohe,14,774,top-sprinters,2021
Zana Filippo,Bardiani-CSF-Faizanè,14,768,top-sprinters,2021
Bouchard Geoffrey,AG2R Citroën Team,12,837,top-sprinters,2021
Kangert Tanel,Team BikeExchange,11,851,top-sprinters,2021
Richeze Maximiliano,UAE Team Emirates,11,849,top-sprinters,2021
Molard Rudy,Groupama - FDJ,10.7,863,top-sprinters,2021
Bennett George,Team Jumbo-Visma,10.4,866,top-sprinters,2021
Gavazzi Francesco,EOLO-Kometa,9,910,top-sprinters,2021
Champoussin Clément,AG2R Citroën Team,8.4,929,top-sprinters,2021
Arashiro Yukiya,Bahrain - Victorious,8.2,930,top-sprinters,2021
Sivakov Pavel,INEOS Grenadiers,8,963,top-sprinters,2021
Bevin Patrick,Israel Start-Up Nation,8,944,top-sprinters,2021
Lafay Victor,Cofidis,8,977,top-sprinters,2021
Keukeleire Jens,EF Education - Nippo,7.5,983,top-sprinters,2021
Ganna Filippo,INEOS Grenadiers,900,1,top-time-trial-riders,2021
Campenaerts Victor,Team Qhubeka ASSOS,493,3,top-time-trial-riders,2021
Almeida João,Deceuninck - Quick Step,344,8,top-time-trial-riders,2021
Cavagna Rémi,Deceuninck - Quick Step,340,9,top-time-trial-riders,2021
Tratnik Jan,Bahrain - Victorious,266,13,top-time-trial-riders,2021
De Gendt Thomas,Lotto Soudal,262,14,top-time-trial-riders,2021
Oliveira Nelson,Movistar Team,254,15,top-time-trial-riders,2021
Bilbao Pello,Bahrain - Victorious,228,20,top-time-trial-riders,2021
Evenepoel Remco,Deceuninck - Quick Step,160,27,top-time-trial-riders,2021
Sobrero Matteo,Astana - Premier Tech,158,29,top-time-trial-riders,2021
Dowsett Alex,Israel Start-Up Nation,152,32,top-time-trial-riders,2021
Brändle Matthias,Israel Start-Up Nation,150,33,top-time-trial-riders,2021
Kangert Tanel,Team BikeExchange,146,35,top-time-trial-riders,2021
Foss Tobias,Team Jumbo-Visma,125,41,top-time-trial-riders,2021
Caruso Damiano,Bahrain - Victorious,122,43,top-time-trial-riders,2021
Carthy Hugh,EF Education - Nippo,110,47,top-time-trial-riders,2021
Affini Edoardo,Team Jumbo-Visma,109,48,top-time-trial-riders,2021
van Emden Jos,Team Jumbo-Visma,108,50,top-time-trial-riders,2021
Bodnar Maciej,BORA - hansgrohe,106,51,top-time-trial-riders,2021
Soler Marc,Movistar Team,102,52,top-time-trial-riders,2021
Martínez Daniel Felipe,INEOS Grenadiers,102,53,top-time-trial-riders,2021
Bevin Patrick,Israel Start-Up Nation,85,64,top-time-trial-riders,2021
Castroviejo Jonathan,INEOS Grenadiers,70,77,top-time-trial-riders,2021
Gougeard Alexis,AG2R Citroën Team,69,78,top-time-trial-riders,2021
Denz Nico,Team DSM,64,86,top-time-trial-riders,2021
Walscheid Max,Team Qhubeka ASSOS,62,88,top-time-trial-riders,2021
Bettiol Alberto,EF Education - Nippo,60,93,top-time-trial-riders,2021
Hepburn Michael,Team BikeExchange,55,102,top-time-trial-riders,2021
Badilatti Matteo,Groupama - FDJ,50,112,top-time-trial-riders,2021
De Marchi Alessandro,Israel Start-Up Nation,47,117,top-time-trial-riders,2021
Landa Mikel,Bahrain - Victorious,45,121,top-time-trial-riders,2021
Rochas Rémy,Cofidis,42,127,top-time-trial-riders,2021
Martin Dan,Israel Start-Up Nation,38,148,top-time-trial-riders,2021
Yates Simon,Team BikeExchange,38,145,top-time-trial-riders,2021
Großschartner Felix,BORA - hansgrohe,35,152,top-time-trial-riders,2021
Valter Attila,Groupama - FDJ,33,163,top-time-trial-riders,2021
Fabbro Matteo,BORA - hansgrohe,30,178,top-time-trial-riders,2021
Cepeda Jefferson Alexander,Androni Giocattoli - Sidermec,26,237,top-time-trial-riders,2021
Mäder Gino,Bahrain - Victorious,26,240,top-time-trial-riders,2021
Leysen Senne,Alpecin-Fenix,26,232,top-time-trial-riders,2021
Sánchez Luis León,Astana - Premier Tech,25,244,top-time-trial-riders,2021
Bennett George,Team Jumbo-Visma,25,289,top-time-trial-riders,2021
Roche Nicolas,Team DSM,25,282,top-time-trial-riders,2021
Niv Guy,Israel Start-Up Nation,25,285,top-time-trial-riders,2021
Champoussin Clément,AG2R Citroën Team,24,291,top-time-trial-riders,2021
Serry Pieter,Deceuninck - Quick Step,23,294,top-time-trial-riders,2021
Pozzovivo Domenico,Team Qhubeka ASSOS,22,304,top-time-trial-riders,2021
Mohorič Matej,Bahrain - Victorious,22,296,top-time-trial-riders,2021
Izagirre Gorka,Astana - Premier Tech,20,318,top-time-trial-riders,2021
Bernal Egan,INEOS Grenadiers,20,341,top-time-trial-riders,2021
Wiśniowski Łukasz,Team Qhubeka ASSOS,20,317,top-time-trial-riders,2021
Ulissi Diego,UAE Team Emirates,19,370,top-time-trial-riders,2021
Sepúlveda Eduardo,Androni Giocattoli - Sidermec,18,373,top-time-trial-riders,2021
Janssens Jimmy,Alpecin-Fenix,17,383,top-time-trial-riders,2021
Fiorelli Filippo,Bardiani-CSF-Faizanè,16,406,top-time-trial-riders,2021
Ravanelli Simone,Androni Giocattoli - Sidermec,16,426,top-time-trial-riders,2021
Nibali Vincenzo,Trek - Segafredo,14,458,top-time-trial-riders,2021
Conti Valerio,UAE Team Emirates,14,454,top-time-trial-riders,2021
Hamilton Chris,Team DSM,12,475,top-time-trial-riders,2021
Honoré Mikkel Frølich,Deceuninck - Quick Step,12,476,top-time-trial-riders,2021
Felline Fabio,Astana - Premier Tech,10,574,top-time-trial-riders,2021
Vlasov Aleksandr,Astana - Premier Tech,9,599,top-time-trial-riders,2021
Dina Márton,EOLO-Kometa,8,650,top-time-trial-riders,2021
Warbasse Larry,AG2R Citroën Team,8,624,top-time-trial-riders,2021
van Garderen Tejay,EF Education - Nippo,8,653,top-time-trial-riders,2021
Taaramäe Rein,Intermarché - Wanty - Gobert Matériaux,7,675,top-time-trial-riders,2021
Kanter Max,Team DSM,6,737,top-time-trial-riders,2021
Oss Daniel,BORA - hansgrohe,5,787,top-time-trial-riders,2021
Gabburo Davide,Bardiani-CSF-Faizanè,5,791,top-time-trial-riders,2021
Masnada Fausto,Deceuninck - Quick Step,5,778,top-time-trial-riders,2021
Tesfatsion Natnael,Androni Giocattoli - Sidermec,4,858,top-time-trial-riders,2021
Pellaud Simon,Androni Giocattoli - Sidermec,4,854,top-time-trial-riders,2021
Pronskiy Vadim,Astana - Premier Tech,4,834,top-time-trial-riders,2021
Scotson Callum,Team BikeExchange,3,936,top-time-trial-riders,2021
Nizzolo Giacomo,Team Qhubeka ASSOS,433,10,best-classic-riders,2021
Vlasov Aleksandr,Astana - Premier Tech,400,12,best-classic-riders,2021
Merlier Tim,Alpecin-Fenix,369,15,best-classic-riders,2021
Bennett George,Team Jumbo-Visma,335,18,best-classic-riders,2021
Ciccone Giulio,Trek - Segafredo,308,21,best-classic-riders,2021
Nibali Vincenzo,Trek - Segafredo,306,22,best-classic-riders,2021
Ewan Caleb,Lotto Soudal,285,26,best-classic-riders,2021
Bettiol Alberto,EF Education - Nippo,276,28,best-classic-riders,2021
Pasqualon Andrea,Intermarché - Wanty - Gobert Matériaux,273,31,best-classic-riders,2021
Ulissi Diego,UAE Team Emirates,247,35,best-classic-riders,2021
Vermeersch Gianni,Alpecin-Fenix,232,42,best-classic-riders,2021
Vendrame Andrea,AG2R Citroën Team,211,49,best-classic-riders,2021
Izagirre Gorka,Astana - Premier Tech,205,51,best-classic-riders,2021
Mohorič Matej,Bahrain - Victorious,197,52,best-classic-riders,2021
Formolo Davide,UAE Team Emirates,178,57,best-classic-riders,2021
Sagan Peter,BORA - hansgrohe,170,61,best-classic-riders,2021
Krieger Alexander,Alpecin-Fenix,160,67,best-classic-riders,2021
Caruso Damiano,Bahrain - Victorious,160,68,best-classic-riders,2021
Moschetti Matteo,Trek - Segafredo,150,74,best-classic-riders,2021
Sivakov Pavel,INEOS Grenadiers,150,75,best-classic-riders,2021
Cavagna Rémi,Deceuninck - Quick Step,144,77,best-classic-riders,2021
Molard Rudy,Groupama - FDJ,143,78,best-classic-riders,2021
Mosca Jacopo,Trek - Segafredo,142,79,best-classic-riders,2021
Viviani Elia,Cofidis,129,87,best-classic-riders,2021
Keukeleire Jens,EF Education - Nippo,129,86,best-classic-riders,2021
Martin Dan,Israel Start-Up Nation,126,88,best-classic-riders,2021
Covi Alessandro,UAE Team Emirates,123,93,best-classic-riders,2021
Mollema Bauke,Trek - Segafredo,120,95,best-classic-riders,2021
Gaviria Fernando,UAE Team Emirates,115,97,best-classic-riders,2021
Kangert Tanel,Team BikeExchange,111,100,best-classic-riders,2021
De Marchi Alessandro,Israel Start-Up Nation,110,102,best-classic-riders,2021
De Bondt Dries,Alpecin-Fenix,93,114,best-classic-riders,2021
Conti Valerio,UAE Team Emirates,92,115,best-classic-riders,2021
Buchmann Emanuel,BORA - hansgrohe,91,117,best-classic-riders,2021
Visconti Giovanni,Bardiani-CSF-Faizanè,90,118,best-classic-riders,2021
Almeida João,Deceuninck - Quick Step,88,122,best-classic-riders,2021
Soler Marc,Movistar Team,83,128,best-classic-riders,2021
Felline Fabio,Astana - Premier Tech,78,135,best-classic-riders,2021
Carr Simon,EF Education - Nippo,75,141,best-classic-riders,2021
Naesen Lawrence,AG2R Citroën Team,73,146,best-classic-riders,2021
Martínez Daniel Felipe,INEOS Grenadiers,72,147,best-classic-riders,2021
Dekker David,Team Jumbo-Visma,70,153,best-classic-riders,2021
Gabburo Davide,Bardiani-CSF-Faizanè,69,155,best-classic-riders,2021
Battaglin Enrico,Bardiani-CSF-Faizanè,67,161,best-classic-riders,2021
Vervaeke Louis,Alpecin-Fenix,66,163,best-classic-riders,2021
Bardet Romain,Team DSM,66,164,best-classic-riders,2021
Honoré Mikkel Frølich,Deceuninck - Quick Step,61,175,best-classic-riders,2021
