name,team,points,ranking,type,year
Impey Daryl,ORICA-BikeExchange,117,166,best-classic-riders,2016
Aru Fabio,Astana Pro Team,115,169,best-classic-riders,2016
Gerrans Simon,ORICA-BikeExchange,115,170,best-classic-riders,2016
Cummings Steve,Team Dimension Data,114,171,best-classic-riders,2016
van Baarle Dylan,Cannondale-Drapac Pro Cycling Team,113,172,best-classic-riders,2016
Cancellara Fabian,Trek - Segafredo,109,179,best-classic-riders,2016
Oliveira Nelson,Movistar Team,106,184,best-classic-riders,2016
Martin Dan,Etixx - Quick Step,106,183,best-classic-riders,2016
Vicioso Ángel,Team Katusha ,105,185,best-classic-riders,2016
Dumoulin Tom,Team Giant - Alpecin,104,186,best-classic-riders,2016
Martens Paul,Team LottoNL-Jumbo,99,200,best-classic-riders,2016
Gougeard Alexis,AG2R La Mondiale,98,202,best-classic-riders,2016
Grivko Andrey,Astana Pro Team,96,204,best-classic-riders,2016
Sánchez Luis León,Astana Pro Team,92,214,best-classic-riders,2016
Bookwalter Brent,BMC Racing Team,92,213,best-classic-riders,2016
Tulik Angélo,Direct Energie,91,216,best-classic-riders,2016
Geschke Simon,Team Giant - Alpecin,90,221,best-classic-riders,2016
Nieve Mikel,Team Sky,90,220,best-classic-riders,2016
McLay Daniel,Fortuneo - Vital Concept,88,226,best-classic-riders,2016
Schillinger Andreas,Bora - Argon 18,85,234,best-classic-riders,2016
Sieberg Marcel,Lotto Soudal,85,229,best-classic-riders,2016
Janse van Rensburg Reinardt,Team Dimension Data,84,238,best-classic-riders,2016
Chavanel Sylvain,Direct Energie,82,240,best-classic-riders,2016
Keisse Iljo,Etixx - Quick Step,80,241,best-classic-riders,2016
Howes Alex,Cannondale-Drapac Pro Cycling Team,79,244,best-classic-riders,2016
Vichot Arthur,FDJ,78,248,best-classic-riders,2016
Kangert Tanel,Astana Pro Team,78,247,best-classic-riders,2016
Rast Grégory,Trek - Segafredo,77,252,best-classic-riders,2016
Vermote Julien,Etixx - Quick Step,75,257,best-classic-riders,2016
Duchesne Antoine,Direct Energie,74,258,best-classic-riders,2016
Vachon Florian,Fortuneo - Vital Concept,70,273,best-classic-riders,2016
Langeveld Sebastian,Cannondale-Drapac Pro Cycling Team,69,278,best-classic-riders,2016
Burghardt Marcus,BMC Racing Team,66,282,best-classic-riders,2016
Pibernik Luka,Lampre - Merida,63,294,best-classic-riders,2016
Lemoine Cyril,"Cofidis, Solutions Crédits",60,305,best-classic-riders,2016
Lindeman Bert-Jan,Team LottoNL-Jumbo,60,303,best-classic-riders,2016
Schär Michael,BMC Racing Team,59,308,best-classic-riders,2016
Renshaw Mark,Team Dimension Data,59,307,best-classic-riders,2016
Pauwels Serge,Team Dimension Data,58,311,best-classic-riders,2016
Benedetti Cesare,Bora - Argon 18,56,324,best-classic-riders,2016
Sørensen Chris Anker,Fortuneo - Vital Concept,56,321,best-classic-riders,2016
Reichenbach Sébastien,FDJ,55,333,best-classic-riders,2016
Howard Leigh,IAM Cycling,55,328,best-classic-riders,2016
Jeandesboz Fabrice,Direct Energie,55,327,best-classic-riders,2016
Ladagnous Matthieu,FDJ,54,338,best-classic-riders,2016
Maté Luis Ángel,"Cofidis, Solutions Crédits",53,342,best-classic-riders,2016
Hayman Mathew,ORICA-BikeExchange,52,350,best-classic-riders,2016
Valgren Michael,Tinkoff,50,363,best-classic-riders,2016
Herrada Jesús,Movistar Team,49,365,best-classic-riders,2016
Voß Paul,Bora - Argon 18,48,372,best-classic-riders,2016
Berhane Natnael,Team Dimension Data,45,388,best-classic-riders,2016
Wynants Maarten,Team LottoNL-Jumbo,45,386,best-classic-riders,2016
Vakoč Petr,Etixx - Quick Step,42,406,best-classic-riders,2016
Schleck Fränk,Trek - Segafredo,42,405,best-classic-riders,2016
Kiryienka Vasil,Team Sky,42,404,best-classic-riders,2016
Grmay Tsgabu,Lampre - Merida,40,418,best-classic-riders,2016
Roosen Timo,Team LottoNL-Jumbo,39,424,best-classic-riders,2016
Edet Nicolas,"Cofidis, Solutions Crédits",38,428,best-classic-riders,2016
Mørkøv Michael,Team Katusha ,36,446,best-classic-riders,2016
Eisel Bernhard,Team Dimension Data,36,448,best-classic-riders,2016
Frank Mathias,IAM Cycling,35,457,best-classic-riders,2016
Bak Lars Ytting,Lotto Soudal,35,455,best-classic-riders,2016
Gautier Cyril,AG2R La Mondiale,35,456,best-classic-riders,2016
Landa Mikel,Team Sky,34,469,best-classic-riders,2016
Kišerlovski Robert,Tinkoff,34,470,best-classic-riders,2016
Périchon Pierre-Luc,Fortuneo - Vital Concept,34,467,best-classic-riders,2016
Gastauer Ben,AG2R La Mondiale,32,483,best-classic-riders,2016
Guarnieri Jacopo,Team Katusha ,32,484,best-classic-riders,2016
Rolland Pierre,Cannondale-Drapac Pro Cycling Team,31,488,best-classic-riders,2016
Martin Tony,Etixx - Quick Step,30,515,best-classic-riders,2016
Juul-Jensen Christopher,ORICA-BikeExchange,30,496,best-classic-riders,2016
Henderson Gregory,Lotto Soudal,30,503,best-classic-riders,2016
Bárta Jan,Bora - Argon 18,30,499,best-classic-riders,2016
Bono Matteo,Lampre - Merida,30,514,best-classic-riders,2016
Kittel Marcel,Etixx - Quick Step,29,523,best-classic-riders,2016
Voeckler Thomas,Direct Energie,29,518,best-classic-riders,2016
Buchmann Emanuel,Bora - Argon 18,29,521,best-classic-riders,2016
Stetina Peter,Trek - Segafredo,28,532,best-classic-riders,2016
Koren Kristijan,Cannondale-Drapac Pro Cycling Team,28,531,best-classic-riders,2016
Zakarin Ilnur,Team Katusha ,26,550,best-classic-riders,2016
Caruso Damiano,BMC Racing Team,26,556,best-classic-riders,2016
Preidler Georg,Team Giant - Alpecin,25,561,best-classic-riders,2016
Tosatto Matteo,Tinkoff,25,563,best-classic-riders,2016
Durbridge Luke,ORICA-BikeExchange,24,595,best-classic-riders,2016
Cherel Mikaël,AG2R La Mondiale,23,599,best-classic-riders,2016
Morabito Steve,FDJ,23,601,best-classic-riders,2016
Jeannesson Arnold,"Cofidis, Solutions Crédits",22,617,best-classic-riders,2016
Losada Alberto,Team Katusha ,22,614,best-classic-riders,2016
Enger Sondre Holst,IAM Cycling,21,629,best-classic-riders,2016
Konrad Patrick,Bora - Argon 18,21,627,best-classic-riders,2016
Richeze Maximiliano,Etixx - Quick Step,20,665,best-classic-riders,2016
Hansen Adam,Lotto Soudal,20,664,best-classic-riders,2016
Irizar Markel,Trek - Segafredo,20,667,best-classic-riders,2016
Pineau Cédric,FDJ,20,646,best-classic-riders,2016
Izagirre Gorka,Movistar Team,20,659,best-classic-riders,2016
Moinard Amaël,BMC Racing Team,20,666,best-classic-riders,2016
De Gendt Thomas,Lotto Soudal,19,669,best-classic-riders,2016
Bodnar Maciej,Tinkoff,15,794,best-classic-riders,2016
Craddock Lawson,Cannondale-Drapac Pro Cycling Team,15,757,best-classic-riders,2016
Sabatini Fabio,Etixx - Quick Step,15,788,best-classic-riders,2016
Pantano Jarlinson,IAM Cycling,15,764,best-classic-riders,2016
Bonnet William,FDJ,15,829,best-classic-riders,2016
Hollenstein Reto,IAM Cycling,15,769,best-classic-riders,2016
Gène Yohann,Direct Energie,15,837,best-classic-riders,2016
Bennett George,Team LottoNL-Jumbo,14,845,best-classic-riders,2016
Stuyven Jasper,Trek - Segafredo,13,869,best-classic-riders,2016
Wagner Robert,Team LottoNL-Jumbo,10,936,best-classic-riders,2016
ten Dam Laurens,Team Giant - Alpecin,10,931,best-classic-riders,2016
Anacona Winner,Movistar Team,10,942,best-classic-riders,2016
Clement Stef,IAM Cycling,10,948,best-classic-riders,2016
Timmer Albert,Team Giant - Alpecin,10,985,best-classic-riders,2016
Erviti Imanol,Movistar Team,10,980,best-classic-riders,2016
Quintana Nairo,Movistar Team,1550,1,top-gc-riders,2017
Froome Chris,Team Sky,1235,3,top-gc-riders,2017
Bardet Romain,AG2R La Mondiale,938,4,top-gc-riders,2017
Porte Richie,BMC Racing Team,910,5,top-gc-riders,2017
Valverde Alejandro,Movistar Team,858,6,top-gc-riders,2017
Pinot Thibaut,FDJ,722,8,top-gc-riders,2017
Izagirre Ion,Bahrain Merida Pro Cycling Team,691,9,top-gc-riders,2017
Henao Sergio,Team Sky,690,10,top-gc-riders,2017
Thomas Geraint,Team Sky,547,12,top-gc-riders,2017
Chaves Esteban,ORICA-Scott,540,13,top-gc-riders,2017
Van Avermaet Greg,BMC Racing Team,514,14,top-gc-riders,2017
Mollema Bauke,Trek - Segafredo,498,16,top-gc-riders,2017
Ulissi Diego,UAE Team Emirates,386,30,top-gc-riders,2017
Fuglsang Jakob,Astana Pro Team,385,32,top-gc-riders,2017
Yates Simon,ORICA-Scott,385,31,top-gc-riders,2017
Kristoff Alexander,Team Katusha Alpecin,382,33,top-gc-riders,2017
Sagan Peter,BORA - hansgrohe,380,34,top-gc-riders,2017
Meintjes Louis,UAE Team Emirates,372,35,top-gc-riders,2017
Boasson Hagen Edvald,Team Dimension Data,357,37,top-gc-riders,2017
Majka Rafał,BORA - hansgrohe,332,39,top-gc-riders,2017
Atapuma Darwin,UAE Team Emirates,320,43,top-gc-riders,2017
Bennett George,Team LottoNL-Jumbo,318,45,top-gc-riders,2017
Latour Pierre,AG2R La Mondiale,315,46,top-gc-riders,2017
Rolland Pierre,Cannondale-Drapac Pro Cycling Team,307,49,top-gc-riders,2017
Landa Mikel,Team Sky,297,51,top-gc-riders,2017
Gallopin Tony,Lotto Soudal,294,53,top-gc-riders,2017
Wellens Tim,Lotto Soudal,290,54,top-gc-riders,2017
Lutsenko Alexey,Astana Pro Team,280,59,top-gc-riders,2017
Brambilla Gianluca,Quick-Step Floors,270,64,top-gc-riders,2017
Barguil Warren,Team Sunweb,261,70,top-gc-riders,2017
Urán Rigoberto,Cannondale-Drapac Pro Cycling Team,260,71,top-gc-riders,2017
Caruso Damiano,BMC Racing Team,251,74,top-gc-riders,2017
Nieve Mikel,Team Sky,251,75,top-gc-riders,2017
Gilbert Philippe,Quick-Step Floors,240,78,top-gc-riders,2017
Štybar Zdeněk,Quick-Step Floors,234,81,top-gc-riders,2017
Hollenstein Reto,Team Katusha Alpecin,233,84,top-gc-riders,2017
Bakelants Jan,AG2R La Mondiale,233,83,top-gc-riders,2017
Vuillermoz Alexis,AG2R La Mondiale,232,85,top-gc-riders,2017
Buchmann Emanuel,BORA - hansgrohe,230,86,top-gc-riders,2017
Naesen Oliver,AG2R La Mondiale,225,87,top-gc-riders,2017
Herrada Jesús,Movistar Team,223,88,top-gc-riders,2017
Felline Fabio,Trek - Segafredo,217,92,top-gc-riders,2017
van Emden Jos,Team LottoNL-Jumbo,216,93,top-gc-riders,2017
Valgren Michael,Astana Pro Team,195,102,top-gc-riders,2017
Janse van Rensburg Reinardt,Team Dimension Data,190,108,top-gc-riders,2017
Smith Dion,Wanty - Groupe Gobert,182,121,top-gc-riders,2017
Cavendish Mark,Team Dimension Data,180,123,top-gc-riders,2017
Amador Andrey,Movistar Team,180,125,top-gc-riders,2017
Colbrelli Sonny,Bahrain Merida Pro Cycling Team,179,126,top-gc-riders,2017
Lammertink Maurits,Team Katusha Alpecin,171,137,top-gc-riders,2017
Calmejane Lilian,Direct Energie,162,145,top-gc-riders,2017
Maté Luis Ángel,"Cofidis, Solutions Crédits",161,146,top-gc-riders,2017
Edet Nicolas,"Cofidis, Solutions Crédits",161,147,top-gc-riders,2017
Navarro Daniel,"Cofidis, Solutions Crédits",160,148,top-gc-riders,2017
Martin Guillaume,Wanty - Groupe Gobert,156,151,top-gc-riders,2017
Schär Michael,BMC Racing Team,153,159,top-gc-riders,2017
Hansen Adam,Lotto Soudal,145,166,top-gc-riders,2017
Bettiol Alberto,Cannondale-Drapac Pro Cycling Team,141,169,top-gc-riders,2017
Roglič Primož,Team LottoNL-Jumbo,135,178,top-gc-riders,2017
Sepúlveda Eduardo,Fortuneo - Oscaro,133,182,top-gc-riders,2017
Petit Adrien,Direct Energie,130,185,top-gc-riders,2017
Swift Ben,UAE Team Emirates,130,189,top-gc-riders,2017
Howson Damien,ORICA-Scott,126,195,top-gc-riders,2017
Gogl Michael,Trek - Segafredo,126,196,top-gc-riders,2017
Bole Grega,Bahrain Merida Pro Cycling Team,120,210,top-gc-riders,2017
Bevin Patrick,Cannondale-Drapac Pro Cycling Team,118,216,top-gc-riders,2017
Cataldo Dario,Astana Pro Team,112,227,top-gc-riders,2017
Brajkovič Janez,Bahrain Merida Pro Cycling Team,107,235,top-gc-riders,2017
Gruzdev Dmitriy,Astana Pro Team,105,240,top-gc-riders,2017
van Baarle Dylan,Cannondale-Drapac Pro Cycling Team,105,239,top-gc-riders,2017
Politt Nils,Team Katusha Alpecin,105,242,top-gc-riders,2017
Bouhanni Nacer,"Cofidis, Solutions Crédits",100,254,top-gc-riders,2017
Durbridge Luke,ORICA-Scott,100,249,top-gc-riders,2017
Zeits Andrey,Astana Pro Team,100,250,top-gc-riders,2017
Sütterlin Jasha,Movistar Team,97,262,top-gc-riders,2017
Küng Stefan,BMC Racing Team,96,266,top-gc-riders,2017
Benoot Tiesj,Lotto Soudal,96,267,top-gc-riders,2017
Kwiatkowski Michał,Team Sky,95,268,top-gc-riders,2017
Machado Tiago,Team Katusha Alpecin,83,300,top-gc-riders,2017
Vermote Julien,Quick-Step Floors,80,311,top-gc-riders,2017
McLay Daniel,Fortuneo - Oscaro,75,323,top-gc-riders,2017
Grmay Tsgabu,Bahrain Merida Pro Cycling Team,70,342,top-gc-riders,2017
Arndt Nikias,Team Sunweb,68,347,top-gc-riders,2017
Sénéchal Florian,"Cofidis, Solutions Crédits",68,348,top-gc-riders,2017
De Gendt Thomas,Lotto Soudal,65,359,top-gc-riders,2017
Arashiro Yukiya,Bahrain Merida Pro Cycling Team,63,366,top-gc-riders,2017
Erviti Imanol,Movistar Team,60,382,top-gc-riders,2017
De Marchi Alessandro,BMC Racing Team,59,385,top-gc-riders,2017
Bouet Maxime,Fortuneo - Oscaro,57,393,top-gc-riders,2017
Boudat Thomas,Direct Energie,57,392,top-gc-riders,2017
Moreno Javier,Bahrain Merida Pro Cycling Team,56,397,top-gc-riders,2017
Thwaites Scott,Team Dimension Data,55,406,top-gc-riders,2017
Clarke Simon,Cannondale-Drapac Pro Cycling Team,55,411,top-gc-riders,2017
Pichon Laurent,Fortuneo - Oscaro,55,407,top-gc-riders,2017
Hardy Romain,Fortuneo - Oscaro,54,423,top-gc-riders,2017
Gautier Cyril,AG2R La Mondiale,51,442,top-gc-riders,2017
Molard Rudy,FDJ,51,446,top-gc-riders,2017
Zabel Rick,Team Katusha Alpecin,50,451,top-gc-riders,2017
Impey Daryl,ORICA-Scott,50,466,top-gc-riders,2017
Geschke Simon,Team Sunweb,49,472,top-gc-riders,2017
Selig Rüdiger,BORA - hansgrohe,45,489,top-gc-riders,2017
Keukeleire Jens,ORICA-Scott,44,498,top-gc-riders,2017
Castroviejo Jonathan,Movistar Team,43,503,top-gc-riders,2017
Roosen Timo,Team LottoNL-Jumbo,42,507,top-gc-riders,2017
Périchon Pierre-Luc,Fortuneo - Oscaro,41,512,top-gc-riders,2017
Simon Julien,"Cofidis, Solutions Crédits",41,513,top-gc-riders,2017
Degenkolb John,Trek - Segafredo,40,518,top-gc-riders,2017
Laengen Vegard Stake,UAE Team Emirates,40,541,top-gc-riders,2017
Rowe Luke,Team Sky,40,543,top-gc-riders,2017
Haller Marco,Team Katusha Alpecin,40,523,top-gc-riders,2017
Guarnieri Jacopo,FDJ,38,558,top-gc-riders,2017
Groenewegen Dylan,Team LottoNL-Jumbo,37,562,top-gc-riders,2017
Gesink Robert,Team LottoNL-Jumbo,36,574,top-gc-riders,2017
Lemoine Cyril,"Cofidis, Solutions Crédits",35,603,top-gc-riders,2017
Sinkeldam Ramon,Team Sunweb,35,609,top-gc-riders,2017
Pasqualon Andrea,Wanty - Groupe Gobert,34,615,top-gc-riders,2017
Matthews Michael,Team Sunweb,33,627,top-gc-riders,2017
Konovalovas Ignatas,FDJ,33,628,top-gc-riders,2017
Laporte Christophe,"Cofidis, Solutions Crédits",30,669,top-gc-riders,2017
Bodnar Maciej,BORA - hansgrohe,30,660,top-gc-riders,2017
Cimolai Davide,FDJ,30,647,top-gc-riders,2017
Trentin Matteo,Quick-Step Floors,25,728,top-gc-riders,2017
Démare Arnaud,FDJ,20,818,top-gc-riders,2017
Le Gac Olivier,FDJ,20,797,top-gc-riders,2017
Claeys Dimitri,"Cofidis, Solutions Crédits",17,880,top-gc-riders,2017
Gesbert Élie,Fortuneo - Oscaro,16,886,top-gc-riders,2017
Van Keirsbulck Guillaume,Wanty - Groupe Gobert,15,917,top-gc-riders,2017
Bauer Jack,Quick-Step Floors,13,968,top-gc-riders,2017
Sagan Peter,BORA - hansgrohe,1732,1,top-sprinters,2017
Kristoff Alexander,Team Katusha Alpecin,1535.2,2,top-sprinters,2017
Greipel André,Lotto Soudal,1227.4,3,top-sprinters,2017
Groenewegen Dylan,Team LottoNL-Jumbo,1194.4,5,top-sprinters,2017
Bouhanni Nacer,"Cofidis, Solutions Crédits",1163.6,6,top-sprinters,2017
Cavendish Mark,Team Dimension Data,1105,7,top-sprinters,2017
Kittel Marcel,Quick-Step Floors,1034,9,top-sprinters,2017
Démare Arnaud,FDJ,801,13,top-sprinters,2017
Boasson Hagen Edvald,Team Dimension Data,635.8,15,top-sprinters,2017
McLay Daniel,Fortuneo - Oscaro,632.2,16,top-sprinters,2017
Matthews Michael,Team Sunweb,585.2,18,top-sprinters,2017
Degenkolb John,Trek - Segafredo,585,19,top-sprinters,2017
Pasqualon Andrea,Wanty - Groupe Gobert,531,27,top-sprinters,2017
Van Avermaet Greg,BMC Racing Team,528.9,28,top-sprinters,2017
Colbrelli Sonny,Bahrain Merida Pro Cycling Team,451,39,top-sprinters,2017
Bennati Daniele,Movistar Team,412,45,top-sprinters,2017
Arndt Nikias,Team Sunweb,405.8,47,top-sprinters,2017
Trentin Matteo,Quick-Step Floors,400.2,48,top-sprinters,2017
Swift Ben,UAE Team Emirates,372,53,top-sprinters,2017
Vanspeybrouck Pieter,Wanty - Groupe Gobert,327.4,66,top-sprinters,2017
Claeys Dimitri,"Cofidis, Solutions Crédits",307,75,top-sprinters,2017
Ulissi Diego,UAE Team Emirates,305.7,76,top-sprinters,2017
Lutsenko Alexey,Astana Pro Team,304,77,top-sprinters,2017
Gilbert Philippe,Quick-Step Floors,274,89,top-sprinters,2017
Smith Dion,Wanty - Groupe Gobert,254,99,top-sprinters,2017
Marcato Marco,UAE Team Emirates,252.4,100,top-sprinters,2017
Gallopin Tony,Lotto Soudal,245,104,top-sprinters,2017
Kwiatkowski Michał,Team Sky,243.2,105,top-sprinters,2017
Zabel Rick,Team Katusha Alpecin,242,107,top-sprinters,2017
Valverde Alejandro,Movistar Team,241,109,top-sprinters,2017
Renshaw Mark,Team Dimension Data,237,112,top-sprinters,2017
Štybar Zdeněk,Quick-Step Floors,233.4,116,top-sprinters,2017
Petit Adrien,Direct Energie,222.8,118,top-sprinters,2017
Janse van Rensburg Reinardt,Team Dimension Data,212.6,122,top-sprinters,2017
Naesen Oliver,AG2R La Mondiale,209.6,123,top-sprinters,2017
Laporte Christophe,"Cofidis, Solutions Crédits",205.8,125,top-sprinters,2017
Cimolai Davide,FDJ,197,131,top-sprinters,2017
Sénéchal Florian,"Cofidis, Solutions Crédits",191.2,140,top-sprinters,2017
Keukeleire Jens,ORICA-Scott,183,151,top-sprinters,2017
Roelandts Jürgen,Lotto Soudal,180.2,155,top-sprinters,2017
Thwaites Scott,Team Dimension Data,175,160,top-sprinters,2017
Albasini Michael,ORICA-Scott,174,162,top-sprinters,2017
Herrada Jesús,Movistar Team,171,167,top-sprinters,2017
Bole Grega,Bahrain Merida Pro Cycling Team,165,179,top-sprinters,2017
Benoot Tiesj,Lotto Soudal,163.4,181,top-sprinters,2017
Hardy Romain,Fortuneo - Oscaro,162,184,top-sprinters,2017
Bettiol Alberto,Cannondale-Drapac Pro Cycling Team,156,190,top-sprinters,2017
Brambilla Gianluca,Quick-Step Floors,154.3,194,top-sprinters,2017
Boudat Thomas,Direct Energie,148,209,top-sprinters,2017
Felline Fabio,Trek - Segafredo,141.8,219,top-sprinters,2017
Vichot Arthur,FDJ,137,226,top-sprinters,2017
Guarnieri Jacopo,FDJ,127.6,248,top-sprinters,2017
Bakelants Jan,AG2R La Mondiale,122.7,256,top-sprinters,2017
Selig Rüdiger,BORA - hansgrohe,121,261,top-sprinters,2017
Valgren Michael,Astana Pro Team,118,273,top-sprinters,2017
Impey Daryl,ORICA-Scott,116.5,274,top-sprinters,2017
Froome Chris,Team Sky,101.2,293,top-sprinters,2017
Bevin Patrick,Cannondale-Drapac Pro Cycling Team,101,296,top-sprinters,2017
Bardet Romain,AG2R La Mondiale,98,310,top-sprinters,2017
Sinkeldam Ramon,Team Sunweb,96.4,314,top-sprinters,2017
Mollema Bauke,Trek - Segafredo,96,316,top-sprinters,2017
Barguil Warren,Team Sunweb,95,320,top-sprinters,2017
Gautier Cyril,AG2R La Mondiale,95,322,top-sprinters,2017
Delage Mickaël,FDJ,91,337,top-sprinters,2017
Lammertink Maurits,Team Katusha Alpecin,87,366,top-sprinters,2017
Pauwels Serge,Team Dimension Data,85,377,top-sprinters,2017
Amador Andrey,Movistar Team,85,375,top-sprinters,2017
Caruso Damiano,BMC Racing Team,82,400,top-sprinters,2017
Pantano Jarlinson,Trek - Segafredo,80,410,top-sprinters,2017
Martin Dan,Quick-Step Floors,79,418,top-sprinters,2017
Backaert Frederik,Wanty - Groupe Gobert,78.8,421,top-sprinters,2017
Porte Richie,BMC Racing Team,74,445,top-sprinters,2017
Henao Sergio,Team Sky,73,451,top-sprinters,2017
Arashiro Yukiya,Bahrain Merida Pro Cycling Team,72,471,top-sprinters,2017
Gène Yohann,Direct Energie,72,473,top-sprinters,2017
Edet Nicolas,"Cofidis, Solutions Crédits",72,469,top-sprinters,2017
Cummings Steve,Team Dimension Data,71.3,474,top-sprinters,2017
Bauer Jack,Quick-Step Floors,68,493,top-sprinters,2017
Politt Nils,Team Katusha Alpecin,64,525,top-sprinters,2017
Yates Simon,ORICA-Scott,64,523,top-sprinters,2017
Teunissen Mike,Team Sunweb,61.6,551,top-sprinters,2017
Urán Rigoberto,Cannondale-Drapac Pro Cycling Team,60.8,558,top-sprinters,2017
Betancur Carlos,Movistar Team,60,563,top-sprinters,2017
Sieberg Marcel,Lotto Soudal,57.8,587,top-sprinters,2017
Molard Rudy,FDJ,57.1,588,top-sprinters,2017
Sagan Juraj,BORA - hansgrohe,57,602,top-sprinters,2017
Schär Michael,BMC Racing Team,56,605,top-sprinters,2017
Vuillermoz Alexis,AG2R La Mondiale,55,620,top-sprinters,2017
van Baarle Dylan,Cannondale-Drapac Pro Cycling Team,54,631,top-sprinters,2017
Chavanel Sylvain,Direct Energie,54,637,top-sprinters,2017
