name,team,points,ranking,type,year
Teunissen Mike,Team Sunweb,122,175,best-classic-riders,2018
Izagirre Gorka,Bahrain Merida Pro Cycling Team,115,182,best-classic-riders,2018
Quintana Nairo,Movistar Team,113,185,best-classic-riders,2018
Burghardt Marcus,BORA - hansgrohe,110,190,best-classic-riders,2018
McCarthy Jay,BORA - hansgrohe,109,194,best-classic-riders,2018
Carapaz Richard,Movistar Team,103,202,best-classic-riders,2018
Villella Davide,Astana Pro Team,101,207,best-classic-riders,2018
Herrada José,"Cofidis, Solutions Crédits",98,214,best-classic-riders,2018
Yates Simon,Mitchelton-Scott,97,217,best-classic-riders,2018
Storer Michael,Team Sunweb,96,222,best-classic-riders,2018
Molard Rudy,Groupama - FDJ,96,218,best-classic-riders,2018
Majka Rafał,BORA - hansgrohe,90,234,best-classic-riders,2018
Gougeard Alexis,AG2R La Mondiale,88,243,best-classic-riders,2018
Laengen Vegard Stake,UAE Team Emirates,87,247,best-classic-riders,2018
Geoghegan Hart Tao,Team Sky,85,253,best-classic-riders,2018
Conti Valerio,UAE Team Emirates,84,256,best-classic-riders,2018
Thomas Benjamin,Groupama - FDJ,80,267,best-classic-riders,2018
Prades Eduard,Euskadi - Murias,79,271,best-classic-riders,2018
Bennati Daniele,Movistar Team,79,273,best-classic-riders,2018
Clarke Simon,Team EF Education First-Drapac p/b Cannondale,78,274,best-classic-riders,2018
Soto Nelson Andrés,Caja Rural - Seguros RGA,75,287,best-classic-riders,2018
Buchmann Emanuel,BORA - hansgrohe,75,285,best-classic-riders,2018
Pibernik Luka,Bahrain Merida Pro Cycling Team,74,292,best-classic-riders,2018
Haig Jack,Mitchelton-Scott,74,291,best-classic-riders,2018
Hindley Jai,Team Sunweb,70,303,best-classic-riders,2018
Geschke Simon,Team Sunweb,68,311,best-classic-riders,2018
Boom Lars,Team LottoNL-Jumbo,68,310,best-classic-riders,2018
García Cortina Iván,Bahrain Merida Pro Cycling Team,67,316,best-classic-riders,2018
Cherel Mikaël,AG2R La Mondiale,64,322,best-classic-riders,2018
Gonçalves José,Team Katusha Alpecin,63,332,best-classic-riders,2018
Bravo Garikoitz,Euskadi - Murias,61,339,best-classic-riders,2018
Campenaerts Victor,Lotto Soudal,61,340,best-classic-riders,2018
Reijnen Kiel,Trek - Segafredo,61,335,best-classic-riders,2018
Van der Sande Tosh,Lotto Soudal,60,348,best-classic-riders,2018
Lastra Jonathan,Caja Rural - Seguros RGA,59,353,best-classic-riders,2018
Lindeman Bert-Jan,Team LottoNL-Jumbo,58,364,best-classic-riders,2018
Van Asbroeck Tom,Team EF Education First-Drapac p/b Cannondale,57,368,best-classic-riders,2018
Serry Pieter,Quick-Step Floors,56,375,best-classic-riders,2018
Bystrøm Sven Erik,UAE Team Emirates,56,376,best-classic-riders,2018
Petilli Simone,UAE Team Emirates,52,391,best-classic-riders,2018
Howson Damien,Mitchelton-Scott,52,395,best-classic-riders,2018
Mørkøv Michael,Quick-Step Floors,50,401,best-classic-riders,2018
Ventoso Francisco José,BMC Racing Team,47,416,best-classic-riders,2018
Lammertink Maurits,Team Katusha Alpecin,47,419,best-classic-riders,2018
Rodríguez Cristián,Caja Rural - Seguros RGA,47,417,best-classic-riders,2018
Vanbilsen Kenneth,"Cofidis, Solutions Crédits",44,438,best-classic-riders,2018
De Marchi Alessandro,BMC Racing Team,40,461,best-classic-riders,2018
Erviti Imanol,Movistar Team,40,460,best-classic-riders,2018
Oliveira Nelson,Movistar Team,39,468,best-classic-riders,2018
Lambrecht Bjorg,Lotto Soudal,39,477,best-classic-riders,2018
Walscheid Max,Team Sunweb,38,487,best-classic-riders,2018
Aranburu Alex,Caja Rural - Seguros RGA,37,490,best-classic-riders,2018
Kelderman Wilco,Team Sunweb,37,496,best-classic-riders,2018
De Plus Laurens,Quick-Step Floors,37,493,best-classic-riders,2018
Conci Nicola,Trek - Segafredo,36,499,best-classic-riders,2018
Moreno Daniel,Team EF Education First-Drapac p/b Cannondale,36,500,best-classic-riders,2018
Duchesne Antoine,Groupama - FDJ,35,506,best-classic-riders,2018
Wallays Jelle,Lotto Soudal,33,541,best-classic-riders,2018
Rubio Diego,Burgos-BH,33,535,best-classic-riders,2018
Delage Mickaël,Groupama - FDJ,33,531,best-classic-riders,2018
Bilbao Pello,Astana Pro Team,33,540,best-classic-riders,2018
Amador Andrey,Movistar Team,31,565,best-classic-riders,2018
Hollenstein Reto,Team Katusha Alpecin,30,579,best-classic-riders,2018
Padun Mark,Bahrain Merida Pro Cycling Team,30,572,best-classic-riders,2018
Cummings Steve,Team Dimension Data,30,577,best-classic-riders,2018
Peters Nans,AG2R La Mondiale,29,588,best-classic-riders,2018
Bol Jetse,Burgos-BH,29,589,best-classic-riders,2018
Torres Pablo,Burgos-BH,29,583,best-classic-riders,2018
Boswell Ian,Team Katusha Alpecin,28,595,best-classic-riders,2018
Gastauer Ben,AG2R La Mondiale,28,598,best-classic-riders,2018
Edmondson Alex,Mitchelton-Scott,28,593,best-classic-riders,2018
Machado Tiago,Team Katusha Alpecin,27,610,best-classic-riders,2018
Schultz Nick,Caja Rural - Seguros RGA,27,617,best-classic-riders,2018
de la Cruz David,Team Sky,25,650,best-classic-riders,2018
Meintjes Louis,Team Dimension Data,25,644,best-classic-riders,2018
Le Turnier Mathias,"Cofidis, Solutions Crédits",25,643,best-classic-riders,2018
Zakarin Ilnur,Team Katusha Alpecin,24,658,best-classic-riders,2018
Hirt Jan,Astana Pro Team,24,656,best-classic-riders,2018
Puccio Salvatore,Team Sky,23,671,best-classic-riders,2018
De Tier Floris,Team LottoNL-Jumbo,23,685,best-classic-riders,2018
Fröhlinger Johannes,Team Sunweb,23,681,best-classic-riders,2018
Ravasi Edward,UAE Team Emirates,23,672,best-classic-riders,2018
Bizkarra Mikel,Euskadi - Murias,22,687,best-classic-riders,2018
Ghebreigzabhier Amanuel,Team Dimension Data,21,703,best-classic-riders,2018
Rosskopf Joey,BMC Racing Team,20,734,best-classic-riders,2018
Castroviejo Jonathan,Team Sky,20,723,best-classic-riders,2018
Rossetto Stéphane,"Cofidis, Solutions Crédits",20,744,best-classic-riders,2018
Duval Julien,AG2R La Mondiale,19,751,best-classic-riders,2018
Preidler Georg,Groupama - FDJ,18,781,best-classic-riders,2018
Kruijswijk Steven,Team LottoNL-Jumbo,18,777,best-classic-riders,2018
Antón Igor,Team Dimension Data,17,791,best-classic-riders,2018
Kudus Merhawi,Team Dimension Data,17,801,best-classic-riders,2018
Formolo Davide,BORA - hansgrohe,17,798,best-classic-riders,2018
Asgreen Kasper,Quick-Step Floors,15,864,best-classic-riders,2018
Anacona Winner,Movistar Team,15,888,best-classic-riders,2018
Fraile Omar,Astana Pro Team,15,899,best-classic-riders,2018
Mas Lluís,Caja Rural - Seguros RGA,15,871,best-classic-riders,2018
Maté Luis Ángel,"Cofidis, Solutions Crédits",15,909,best-classic-riders,2018
Sabatini Fabio,Quick-Step Floors,15,840,best-classic-riders,2018
Stalnov Nikita,Astana Pro Team,15,863,best-classic-riders,2018
Zeits Andrey,Astana Pro Team,15,892,best-classic-riders,2018
Leezer Tom,Team LottoNL-Jumbo,15,881,best-classic-riders,2018
Gibbons Ryan,Team Dimension Data,15,893,best-classic-riders,2018
Chetout Loïc,"Cofidis, Solutions Crédits",14,923,best-classic-riders,2018
Pellizotti Franco,Bahrain Merida Pro Cycling Team,13,961,best-classic-riders,2018
Iturria Mikel,Euskadi - Murias,13,947,best-classic-riders,2018
van Poppel Danny,Team LottoNL-Jumbo,13,955,best-classic-riders,2018
van Zyl Johann,Team Dimension Data,13,956,best-classic-riders,2018
Kuss Sepp,Team LottoNL-Jumbo,11,990,best-classic-riders,2018
Roglič Primož,Team Jumbo-Visma,1020,2,top-gc-riders,2019
Valverde Alejandro,Movistar Team,1010,3,top-gc-riders,2019
López Miguel Ángel,Astana Pro Team,946,5,top-gc-riders,2019
Quintana Nairo,Movistar Team,910,6,top-gc-riders,2019
Kruijswijk Steven,Team Jumbo-Visma,845,8,top-gc-riders,2019
Izagirre Ion,Astana Pro Team,719,10,top-gc-riders,2019
Fuglsang Jakob,Astana Pro Team,688,13,top-gc-riders,2019
Bennett George,Team Jumbo-Visma,650,14,top-gc-riders,2019
Latour Pierre,AG2R La Mondiale,570,22,top-gc-riders,2019
Soler Marc,Movistar Team,550,24,top-gc-riders,2019
Izagirre Gorka,Astana Pro Team,481,28,top-gc-riders,2019
Formolo Davide,BORA - hansgrohe,480,29,top-gc-riders,2019
Sánchez Luis León,Astana Pro Team,467,31,top-gc-riders,2019
Majka Rafał,BORA - hansgrohe,457,35,top-gc-riders,2019
Urán Rigoberto,EF Education First,450,37,top-gc-riders,2019
Kelderman Wilco,Team Sunweb,420,39,top-gc-riders,2019
Martínez Daniel Felipe,EF Education First,388,45,top-gc-riders,2019
Poels Wout,Team INEOS,377,49,top-gc-riders,2019
de la Cruz David,Team INEOS,377,48,top-gc-riders,2019
Teuns Dylan,Bahrain Merida,363,53,top-gc-riders,2019
Chernetski Sergei,Caja Rural - Seguros RGA,340,55,top-gc-riders,2019
Großschartner Felix,BORA - hansgrohe,317,59,top-gc-riders,2019
Carthy Hugh,EF Education First,296,63,top-gc-riders,2019
Brambilla Gianluca,Trek - Segafredo,294,64,top-gc-riders,2019
Guerreiro Ruben,Team Katusha Alpecin,271,71,top-gc-riders,2019
Henao Sergio,UAE Team Emirates,265,72,top-gc-riders,2019
Bizkarra Mikel,Euskadi Basque Country - Murias,255,75,top-gc-riders,2019
Edet Nicolas,"Cofidis, Solutions Crédits",252,77,top-gc-riders,2019
Navarro Daniel,Team Katusha Alpecin,240,79,top-gc-riders,2019
Geoghegan Hart Tao,Team INEOS,240,80,top-gc-riders,2019
Herrada Jesús,"Cofidis, Solutions Crédits",213,88,top-gc-riders,2019
Boasson Hagen Edvald,Team Dimension Data,210,89,top-gc-riders,2019
Pernsteiner Hermann,Bahrain Merida,207,92,top-gc-riders,2019
Nieve Mikel,Mitchelton-Scott,206,94,top-gc-riders,2019
Howson Damien,Mitchelton-Scott,190,108,top-gc-riders,2019
Gesink Robert,Team Jumbo-Visma,187,111,top-gc-riders,2019
Kuss Sepp,Team Jumbo-Visma,181,116,top-gc-riders,2019
Smith Dion,Mitchelton-Scott,164,130,top-gc-riders,2019
Ghebreigzabhier Amanuel,Team Dimension Data,161,132,top-gc-riders,2019
Hagen Carl Fredrik,Lotto Soudal,155,138,top-gc-riders,2019
Cavagna Rémi,Deceuninck - Quick Step,155,136,top-gc-riders,2019
O'Connor Ben,Team Dimension Data,153,141,top-gc-riders,2019
Conti Valerio,UAE Team Emirates,152,142,top-gc-riders,2019
Aranburu Alex,Caja Rural - Seguros RGA,144,154,top-gc-riders,2019
Powless Neilson,Team Jumbo-Visma,137,162,top-gc-riders,2019
Pogačar Tadej,UAE Team Emirates,128,178,top-gc-riders,2019
Eg Niklas,Trek - Segafredo,128,177,top-gc-riders,2019
Meintjes Louis,Team Dimension Data,127,180,top-gc-riders,2019
Mühlberger Gregor,BORA - hansgrohe,127,181,top-gc-riders,2019
Bevin Patrick,CCC Team,120,195,top-gc-riders,2019
Chaves Esteban,Mitchelton-Scott,120,191,top-gc-riders,2019
Arashiro Yukiya,Bahrain Merida,118,198,top-gc-riders,2019
Molano Juan Sebastián,UAE Team Emirates,114,209,top-gc-riders,2019
Vilela Ricardo,Burgos-BH,108,228,top-gc-riders,2019
Storer Michael,Team Sunweb,107,232,top-gc-riders,2019
Van Hooydonck Nathan,CCC Team,106,233,top-gc-riders,2019
Cras Steff,Team Katusha Alpecin,104,237,top-gc-riders,2019
Štybar Zdeněk,Deceuninck - Quick Step,98,254,top-gc-riders,2019
Lastra Jonathan,Caja Rural - Seguros RGA,90,273,top-gc-riders,2019
Gilbert Philippe,Deceuninck - Quick Step,90,274,top-gc-riders,2019
Knox James,Deceuninck - Quick Step,90,278,top-gc-riders,2019
Mosca Jacopo,Trek - Segafredo,89,280,top-gc-riders,2019
Cataldo Dario,Astana Pro Team,88,285,top-gc-riders,2019
Herrada José,"Cofidis, Solutions Crédits",85,289,top-gc-riders,2019
Seigle Romain,Groupama - FDJ,84,296,top-gc-riders,2019
Sarreau Marc,Groupama - FDJ,82,298,top-gc-riders,2019
King Ben,Team Dimension Data,80,303,top-gc-riders,2019
Pedersen Casper,Team Sunweb,80,305,top-gc-riders,2019
Fabbro Matteo,Team Katusha Alpecin,77,317,top-gc-riders,2019
Bidard François,AG2R La Mondiale,77,319,top-gc-riders,2019
Novak Domen,Bahrain Merida,76,323,top-gc-riders,2019
Madrazo Ángel,Burgos-BH,76,320,top-gc-riders,2019
Oliveira Nelson,Movistar Team,75,325,top-gc-riders,2019
Mezgec Luka,Mitchelton-Scott,72,338,top-gc-riders,2019
Henao Sebastián,Team INEOS,70,341,top-gc-riders,2019
Bagües Aritz,Euskadi Basque Country - Murias,70,345,top-gc-riders,2019
Kochetkov Pavel,Team Katusha Alpecin,69,355,top-gc-riders,2019
Grmay Tsgabu,Mitchelton-Scott,69,356,top-gc-riders,2019
Fraile Omar,Astana Pro Team,68,363,top-gc-riders,2019
Armée Sander,Lotto Soudal,67,368,top-gc-riders,2019
De Gendt Thomas,Lotto Soudal,65,370,top-gc-riders,2019
Tusveld Martijn,Team Sunweb,61,397,top-gc-riders,2019
Erviti Imanol,Movistar Team,60,407,top-gc-riders,2019
Koch Jonas,CCC Team,60,406,top-gc-riders,2019
Iturria Mikel,Euskadi Basque Country - Murias,58,423,top-gc-riders,2019
Padun Mark,Bahrain Merida,58,421,top-gc-riders,2019
Rubio Diego,Burgos-BH,56,430,top-gc-riders,2019
Atapuma Darwin,"Cofidis, Solutions Crédits",55,439,top-gc-riders,2019
Dillier Silvan,AG2R La Mondiale,55,440,top-gc-riders,2019
Puccio Salvatore,Team INEOS,55,441,top-gc-riders,2019
Theuns Edward,Trek - Segafredo,54,453,top-gc-riders,2019
Pedrero Antonio,Movistar Team,51,476,top-gc-riders,2019
Arndt Nikias,Team Sunweb,49,491,top-gc-riders,2019
Sajnok Szymon,CCC Team,48,493,top-gc-riders,2019
Rodríguez Cristián,Caja Rural - Seguros RGA,48,497,top-gc-riders,2019
Bewley Sam,Mitchelton-Scott,45,510,top-gc-riders,2019
Craddock Lawson,EF Education First,44,519,top-gc-riders,2019
Godon Dorian,AG2R La Mondiale,41,537,top-gc-riders,2019
Venturini Clément,AG2R La Mondiale,41,539,top-gc-riders,2019
Cabedo Óscar,Burgos-BH,40,546,top-gc-riders,2019
Ludvigsson Tobias,Groupama - FDJ,40,543,top-gc-riders,2019
Thomas Benjamin,Groupama - FDJ,40,548,top-gc-riders,2019
Battaglin Enrico,Team Katusha Alpecin,39,560,top-gc-riders,2019
Walscheid Max,Team Sunweb,39,564,top-gc-riders,2019
Degenkolb John,Trek - Segafredo,39,563,top-gc-riders,2019
Higuita Sergio,EF Education First,39,555,top-gc-riders,2019
Jauregui Quentin,AG2R La Mondiale,38,568,top-gc-riders,2019
de la Parte Víctor,CCC Team,38,578,top-gc-riders,2019
Van der Sande Tosh,Lotto Soudal,37,586,top-gc-riders,2019
Richeze Maximiliano,Deceuninck - Quick Step,36,592,top-gc-riders,2019
Kirsch Alex,Trek - Segafredo,36,593,top-gc-riders,2019
Bennett Sam,BORA - hansgrohe,33,637,top-gc-riders,2019
Haussler Heinrich,Bahrain Merida,33,635,top-gc-riders,2019
Troia Oliviero,UAE Team Emirates,33,634,top-gc-riders,2019
Jakobsen Fabio,Deceuninck - Quick Step,31,655,top-gc-riders,2019
Touzé Damien,"Cofidis, Solutions Crédits",31,649,top-gc-riders,2019
Maté Luis Ángel,"Cofidis, Solutions Crédits",30,666,top-gc-riders,2019
Bol Jetse,Burgos-BH,29,677,top-gc-riders,2019
Bernas Paweł,CCC Team,29,679,top-gc-riders,2019
Bauhaus Phil,Bahrain Merida,29,684,top-gc-riders,2019
Boaro Manuele,Astana Pro Team,28,687,top-gc-riders,2019
Hofstede Lennard,Team Jumbo-Visma,26,719,top-gc-riders,2019
Schultz Nick,Mitchelton-Scott,26,720,top-gc-riders,2019
Bouchard Geoffrey,AG2R La Mondiale,25,746,top-gc-riders,2019
Ezquerra Jesús,Burgos-BH,25,762,top-gc-riders,2019
Rossetto Stéphane,"Cofidis, Solutions Crédits",25,760,top-gc-riders,2019
Rojas José Joaquín,Movistar Team,22,819,top-gc-riders,2019
Rodríguez Óscar,Euskadi Basque Country - Murias,21,833,top-gc-riders,2019
Wallays Jelle,Lotto Soudal,20,845,top-gc-riders,2019
Aberasturi Jon,Caja Rural - Seguros RGA,20,852,top-gc-riders,2019
Sáez Héctor,Euskadi Basque Country - Murias,20,838,top-gc-riders,2019
Barta Will,CCC Team,20,850,top-gc-riders,2019
Vanhoucke Harm,Lotto Soudal,18,904,top-gc-riders,2019
Arcas Jorge,Movistar Team,18,871,top-gc-riders,2019
Dlamini Nic,Team Dimension Data,18,894,top-gc-riders,2019
Doull Owain,Team INEOS,17,919,top-gc-riders,2019
Armirail Bruno,Groupama - FDJ,17,925,top-gc-riders,2019
Barthe Cyril,Euskadi Basque Country - Murias,16,958,top-gc-riders,2019
Declercq Tim,Deceuninck - Quick Step,16,955,top-gc-riders,2019
Smit Willie,Team Katusha Alpecin,15,980,top-gc-riders,2019
Degenkolb John,Trek - Segafredo,849,8,top-sprinters,2019
Gaviria Fernando,UAE Team Emirates,816,10,top-sprinters,2019
Bennett Sam,BORA - hansgrohe,812,11,top-sprinters,2019
Jakobsen Fabio,Deceuninck - Quick Step,681,17,top-sprinters,2019
Sarreau Marc,Groupama - FDJ,495,31,top-sprinters,2019
Molano Juan Sebastián,UAE Team Emirates,454,37,top-sprinters,2019
Aberasturi Jon,Caja Rural - Seguros RGA,450,38,top-sprinters,2019
Drucker Jempy,BORA - hansgrohe,391,50,top-sprinters,2019
Boasson Hagen Edvald,Team Dimension Data,369.2,55,top-sprinters,2019
Walscheid Max,Team Sunweb,361.2,56,top-sprinters,2019
Venturini Clément,AG2R La Mondiale,361,57,top-sprinters,2019
Gilbert Philippe,Deceuninck - Quick Step,357,60,top-sprinters,2019
Richeze Maximiliano,Deceuninck - Quick Step,327,69,top-sprinters,2019
Sajnok Szymon,CCC Team,259,91,top-sprinters,2019
Touzé Damien,"Cofidis, Solutions Crédits",257,94,top-sprinters,2019
Battaglin Enrico,Team Katusha Alpecin,221,125,top-sprinters,2019
Bauhaus Phil,Bahrain Merida,214,131,top-sprinters,2019
Valverde Alejandro,Movistar Team,196.4,146,top-sprinters,2019
Aranburu Alex,Caja Rural - Seguros RGA,186,159,top-sprinters,2019
Smith Dion,Mitchelton-Scott,167.6,175,top-sprinters,2019
Štybar Zdeněk,Deceuninck - Quick Step,166.4,177,top-sprinters,2019
Bevin Patrick,CCC Team,153.4,191,top-sprinters,2019
Pogačar Tadej,UAE Team Emirates,151.8,198,top-sprinters,2019
Guerreiro Ruben,Team Katusha Alpecin,146,213,top-sprinters,2019
Kirsch Alex,Trek - Segafredo,138.6,232,top-sprinters,2019
Koch Jonas,CCC Team,125,269,top-sprinters,2019
Hagen Carl Fredrik,Lotto Soudal,125,271,top-sprinters,2019
Izagirre Gorka,Astana Pro Team,122,280,top-sprinters,2019
Chernetski Sergei,Caja Rural - Seguros RGA,114,299,top-sprinters,2019
Mezgec Luka,Mitchelton-Scott,112,308,top-sprinters,2019
Dillier Silvan,AG2R La Mondiale,107,321,top-sprinters,2019
Bernas Paweł,CCC Team,106,325,top-sprinters,2019
Kuznetsov Viacheslav,Team Katusha Alpecin,105,329,top-sprinters,2019
Sánchez Luis León,Astana Pro Team,99,352,top-sprinters,2019
Arndt Nikias,Team Sunweb,91.5,385,top-sprinters,2019
Fraile Omar,Astana Pro Team,90,389,top-sprinters,2019
Lastra Jonathan,Caja Rural - Seguros RGA,88.2,402,top-sprinters,2019
Arashiro Yukiya,Bahrain Merida,88,406,top-sprinters,2019
Higuita Sergio,EF Education First,87,409,top-sprinters,2019
Herrada Jesús,"Cofidis, Solutions Crédits",83.8,423,top-sprinters,2019
Archbold Shane,BORA - hansgrohe,83,429,top-sprinters,2019
Cavagna Rémi,Deceuninck - Quick Step,82.4,432,top-sprinters,2019
Reijnen Kiel,Trek - Segafredo,78,458,top-sprinters,2019
Ezquerra Jesús,Burgos-BH,78,460,top-sprinters,2019
Ghebreigzabhier Amanuel,Team Dimension Data,76.8,469,top-sprinters,2019
Mosca Jacopo,Trek - Segafredo,76,472,top-sprinters,2019
Pedersen Casper,Team Sunweb,75,477,top-sprinters,2019
Van der Sande Tosh,Lotto Soudal,74,489,top-sprinters,2019
Wallays Jelle,Lotto Soudal,73,499,top-sprinters,2019
Barthe Cyril,Euskadi Basque Country - Murias,73,495,top-sprinters,2019
Rojas José Joaquín,Movistar Team,73,494,top-sprinters,2019
Izagirre Ion,Astana Pro Team,72.8,500,top-sprinters,2019
Jauregui Quentin,AG2R La Mondiale,69,530,top-sprinters,2019
Rubio Diego,Burgos-BH,67,541,top-sprinters,2019
Edet Nicolas,"Cofidis, Solutions Crédits",67,536,top-sprinters,2019
Latour Pierre,AG2R La Mondiale,67,539,top-sprinters,2019
Chaves Esteban,Mitchelton-Scott,64,556,top-sprinters,2019
Vilela Ricardo,Burgos-BH,63,567,top-sprinters,2019
Theuns Edward,Trek - Segafredo,61.6,581,top-sprinters,2019
Stannard Ian,Team INEOS,60,606,top-sprinters,2019
Godon Dorian,AG2R La Mondiale,56.4,628,top-sprinters,2019
Serrano Gonzalo,Caja Rural - Seguros RGA,55,643,top-sprinters,2019
Gonçalves Domingos,Caja Rural - Seguros RGA,53,655,top-sprinters,2019
Padun Mark,Bahrain Merida,52.8,662,top-sprinters,2019
López Miguel Ángel,Astana Pro Team,49,712,top-sprinters,2019
Madrazo Ángel,Burgos-BH,45,750,top-sprinters,2019
Großschartner Felix,BORA - hansgrohe,37,877,top-sprinters,2019
Fuglsang Jakob,Astana Pro Team,37,889,top-sprinters,2019
Majka Rafał,BORA - hansgrohe,36.4,891,top-sprinters,2019
Geoghegan Hart Tao,Team INEOS,36,905,top-sprinters,2019
Powless Neilson,Team Jumbo-Visma,36,913,top-sprinters,2019
Roche Nicolas,Team Sunweb,34,961,top-sprinters,2019
Teuns Dylan,Bahrain Merida,33.2,966,top-sprinters,2019
Venter Jaco,Team Dimension Data,33,973,top-sprinters,2019
Roglič Primož,Team Jumbo-Visma,492,6,top-time-trial-riders,2019
Oliveira Nelson,Movistar Team,414,9,top-time-trial-riders,2019
Bevin Patrick,CCC Team,376,10,top-time-trial-riders,2019
Martin Tony,Team Jumbo-Visma,368,11,top-time-trial-riders,2019
Kiryienka Vasil,Team INEOS,308,19,top-time-trial-riders,2019
van Garderen Tejay,EF Education First,308,18,top-time-trial-riders,2019
Izagirre Ion,Astana Pro Team,279,24,top-time-trial-riders,2019
Kruijswijk Steven,Team Jumbo-Visma,248,27,top-time-trial-riders,2019
de la Cruz David,Team INEOS,248,28,top-time-trial-riders,2019
Soler Marc,Movistar Team,230,32,top-time-trial-riders,2019
Poels Wout,Team INEOS,199,40,top-time-trial-riders,2019
Latour Pierre,AG2R La Mondiale,192,41,top-time-trial-riders,2019
Großschartner Felix,BORA - hansgrohe,180,46,top-time-trial-riders,2019
Kelderman Wilco,Team Sunweb,172,48,top-time-trial-riders,2019
Teuns Dylan,Bahrain Merida,150,59,top-time-trial-riders,2019
Powless Neilson,Team Jumbo-Visma,148,61,top-time-trial-riders,2019
Izagirre Gorka,Astana Pro Team,148,62,top-time-trial-riders,2019
Martínez Daniel Felipe,EF Education First,136,70,top-time-trial-riders,2019
Valverde Alejandro,Movistar Team,124,76,top-time-trial-riders,2019
Arndt Nikias,Team Sunweb,116,83,top-time-trial-riders,2019
Thomas Benjamin,Groupama - FDJ,110,89,top-time-trial-riders,2019
Fuglsang Jakob,Astana Pro Team,108,90,top-time-trial-riders,2019
Craddock Lawson,EF Education First,100,95,top-time-trial-riders,2019
Armirail Bruno,Groupama - FDJ,97,97,top-time-trial-riders,2019
De Gendt Thomas,Lotto Soudal,94,107,top-time-trial-riders,2019
Geoghegan Hart Tao,Team INEOS,90,115,top-time-trial-riders,2019
Sajnok Szymon,CCC Team,86,122,top-time-trial-riders,2019
Carthy Hugh,EF Education First,80,131,top-time-trial-riders,2019
Sánchez Luis León,Astana Pro Team,76,140,top-time-trial-riders,2019
Godon Dorian,AG2R La Mondiale,74,146,top-time-trial-riders,2019
Aru Fabio,UAE Team Emirates,70,154,top-time-trial-riders,2019
Seigle Romain,Groupama - FDJ,66,168,top-time-trial-riders,2019
Majka Rafał,BORA - hansgrohe,63,175,top-time-trial-riders,2019
van Goethem Brian,Lotto Soudal,63,176,top-time-trial-riders,2019
Howson Damien,Mitchelton-Scott,62,177,top-time-trial-riders,2019
Kirsch Alex,Trek - Segafredo,61,179,top-time-trial-riders,2019
de la Parte Víctor,CCC Team,60,183,top-time-trial-riders,2019
Cavagna Rémi,Deceuninck - Quick Step,54,207,top-time-trial-riders,2019
Rodríguez Óscar,Euskadi Basque Country - Murias,54,210,top-time-trial-riders,2019
Henao Sergio,UAE Team Emirates,52,217,top-time-trial-riders,2019
Barta Will,CCC Team,48,240,top-time-trial-riders,2019
Rossetto Stéphane,"Cofidis, Solutions Crédits",47,243,top-time-trial-riders,2019
Ludvigsson Tobias,Groupama - FDJ,45,262,top-time-trial-riders,2019
Conti Valerio,UAE Team Emirates,44,264,top-time-trial-riders,2019
Dillier Silvan,AG2R La Mondiale,43,271,top-time-trial-riders,2019
Pogačar Tadej,UAE Team Emirates,39,296,top-time-trial-riders,2019
Chaves Esteban,Mitchelton-Scott,38,309,top-time-trial-riders,2019
Jakobsen Fabio,Deceuninck - Quick Step,38,308,top-time-trial-riders,2019
Grmay Tsgabu,Mitchelton-Scott,36,328,top-time-trial-riders,2019
Bernas Paweł,CCC Team,34,352,top-time-trial-riders,2019
Sarreau Marc,Groupama - FDJ,33,366,top-time-trial-riders,2019
Doull Owain,Team INEOS,32,378,top-time-trial-riders,2019
Boasson Hagen Edvald,Team Dimension Data,32,377,top-time-trial-riders,2019
Tiller Rasmus,Team Dimension Data,30,390,top-time-trial-riders,2019
Gonçalves Domingos,Caja Rural - Seguros RGA,30,421,top-time-trial-riders,2019
Tusveld Martijn,Team Sunweb,26,455,top-time-trial-riders,2019
Herrada Jesús,"Cofidis, Solutions Crédits",24,523,top-time-trial-riders,2019
Wallays Jelle,Lotto Soudal,22,544,top-time-trial-riders,2019
Mosca Jacopo,Trek - Segafredo,22,558,top-time-trial-riders,2019
Schultz Nick,Mitchelton-Scott,20,630,top-time-trial-riders,2019
Formolo Davide,BORA - hansgrohe,20,591,top-time-trial-riders,2019
Higuita Sergio,EF Education First,19,651,top-time-trial-riders,2019
Chernetski Sergei,Caja Rural - Seguros RGA,18,667,top-time-trial-riders,2019
Pedersen Casper,Team Sunweb,16,705,top-time-trial-riders,2019
Erviti Imanol,Movistar Team,16,696,top-time-trial-riders,2019
Nieve Mikel,Mitchelton-Scott,16,689,top-time-trial-riders,2019
Walscheid Max,Team Sunweb,16,741,top-time-trial-riders,2019
Štybar Zdeněk,Deceuninck - Quick Step,14,782,top-time-trial-riders,2019
Power Robert,Team Sunweb,14,795,top-time-trial-riders,2019
Urán Rigoberto,EF Education First,13,811,top-time-trial-riders,2019
O'Connor Ben,Team Dimension Data,12,837,top-time-trial-riders,2019
Fabbro Matteo,Team Katusha Alpecin,12,825,top-time-trial-riders,2019
Archbold Shane,BORA - hansgrohe,10,913,top-time-trial-riders,2019
Eg Niklas,Trek - Segafredo,10,962,top-time-trial-riders,2019
Pernsteiner Hermann,Bahrain Merida,10,929,top-time-trial-riders,2019
Boaro Manuele,Astana Pro Team,10,969,top-time-trial-riders,2019
